"voterid","civicduty","hawthorne","self","neighbors","control"
"V001834",1,0,0,0,0
"V055020",1,0,0,0,0
"V081885",0,0,0,0,1
"V069682",0,0,0,0,1
"V056995",0,0,0,1,0
"V051243",1,0,0,0,0
"V099388",0,0,0,0,1
"V063748",0,1,0,0,0
"V076207",0,0,0,0,1
"V046028",0,1,0,0,0
"V036012",0,0,0,1,0
"V069523",0,1,0,0,0
"V066883",0,0,0,0,1
"V103232",0,0,1,0,0
"V019853",1,0,0,0,0
"V088193",0,1,0,0,0
"V116256",0,1,0,0,0
"V134636",0,0,0,0,1
"V044074",0,0,0,1,0
"V011579",0,0,1,0,0
"V037397",1,0,0,0,0
"V061242",0,1,0,0,0
"V025679",0,0,1,0,0
"V125172",0,0,1,0,0
"V041772",1,0,0,0,0
"V018763",0,0,1,0,0
"V072443",0,0,1,0,0
"V121637",1,0,0,0,0
"V066447",0,0,0,1,0
"V012779",0,0,1,0,0
"V055206",0,0,1,0,0
"V113766",0,0,1,0,0
"V066507",0,0,1,0,0
"V045854",0,0,0,0,1
"V010054",0,0,1,0,0
"V011950",0,0,0,1,0
"V048106",0,0,0,0,1
"V060173",1,0,0,0,0
"V042931",0,0,1,0,0
"V017985",0,1,0,0,0
"V018430",0,0,0,1,0
"V052535",0,0,1,0,0
"V100785",1,0,0,0,0
"V057028",0,1,0,0,0
"V063049",1,0,0,0,0
"V036774",0,1,0,0,0
"V039592",0,1,0,0,0
"V082214",0,0,1,0,0
"V129264",0,0,1,0,0
"V018459",0,0,0,1,0
"V131203",0,1,0,0,0
"V118837",1,0,0,0,0
"V120087",1,0,0,0,0
"V043730",1,0,0,0,0
"V131354",0,0,0,0,1
"V021171",0,0,0,0,1
"V069213",0,0,0,0,1
"V133699",0,0,1,0,0
"V083020",0,1,0,0,0
"V118373",1,0,0,0,0
"V014071",0,0,0,0,1
"V006429",0,0,0,1,0
"V056380",0,0,0,1,0
"V112318",1,0,0,0,0
"V139397",0,0,0,1,0
"V011902",0,0,1,0,0
"V074499",0,0,0,0,1
"V099287",0,0,0,0,1
"V007014",0,1,0,0,0
"V037178",0,1,0,0,0
"V101323",1,0,0,0,0
"V028562",0,0,1,0,0
"V115699",1,0,0,0,0
"V119028",0,0,0,1,0
"V017190",0,0,0,1,0
"V071409",0,0,0,0,1
"V047271",0,1,0,0,0
"V134983",0,0,0,0,1
"V037892",0,1,0,0,0
"V057777",0,0,0,0,1
"V041932",0,0,0,1,0
"V107100",1,0,0,0,0
"V072149",0,0,0,0,1
"V071366",0,0,0,0,1
"V044234",0,0,0,0,1
"V023937",1,0,0,0,0
"V032628",0,0,1,0,0
"V107555",0,1,0,0,0
"V119910",0,1,0,0,0
"V042991",0,0,0,0,1
"V052303",0,0,1,0,0
"V088338",0,0,0,0,1
"V050116",0,0,1,0,0
"V124064",0,0,0,1,0
"V034509",0,0,0,0,1
"V130560",0,1,0,0,0
"V021083",0,0,0,1,0
"V069202",0,0,1,0,0
"V009620",0,0,0,0,1
"V087564",1,0,0,0,0
"V091138",0,0,0,1,0
"V056436",1,0,0,0,0
"V072864",0,0,0,1,0
"V110723",0,0,0,1,0
"V068552",0,0,0,0,1
"V041901",0,0,0,0,1
"V054423",0,0,0,0,1
"V067365",0,0,0,1,0
"V093497",0,0,0,1,0
"V072230",0,0,1,0,0
"V029651",0,1,0,0,0
"V089695",0,0,1,0,0
"V012931",1,0,0,0,0
"V082046",0,0,0,0,1
"V106867",0,0,0,1,0
"V131628",0,0,0,1,0
"V007250",1,0,0,0,0
"V114119",0,0,0,1,0
"V112689",0,0,0,0,1
"V015661",0,0,1,0,0
"V022755",0,0,0,1,0
"V073078",0,1,0,0,0
"V058183",1,0,0,0,0
"V074821",0,0,0,0,1
"V070069",1,0,0,0,0
"V052250",0,1,0,0,0
"V025759",0,0,0,0,1
"V034224",0,0,0,1,0
"V102661",0,0,1,0,0
"V128994",0,0,1,0,0
"V030201",0,0,0,1,0
"V012235",0,0,1,0,0
"V012269",0,0,1,0,0
"V009846",0,0,0,1,0
"V078744",1,0,0,0,0
"V015408",1,0,0,0,0
"V002020",0,0,0,1,0
"V051132",0,0,1,0,0
"V008894",0,1,0,0,0
"V074362",0,0,1,0,0
"V133555",0,1,0,0,0
"V122280",0,0,0,0,1
"V002865",0,0,0,1,0
"V097366",0,1,0,0,0
"V029649",0,0,0,1,0
"V059247",0,0,1,0,0
"V071413",0,0,0,1,0
"V060425",0,1,0,0,0
"V130231",0,0,0,1,0
"V078487",1,0,0,0,0
"V039569",0,0,0,1,0
"V075411",0,1,0,0,0
"V032459",1,0,0,0,0
"V005886",0,0,1,0,0
"V109853",0,1,0,0,0
"V048054",0,0,0,0,1
"V060795",0,1,0,0,0
"V057428",0,0,1,0,0
"V016537",0,0,0,1,0
"V124883",0,0,1,0,0
"V045730",0,1,0,0,0
"V060104",0,1,0,0,0
"V036377",0,0,0,1,0
"V114979",0,0,0,0,1
"V033789",0,1,0,0,0
"V086387",0,1,0,0,0
"V121452",0,1,0,0,0
"V083095",0,1,0,0,0
"V067637",0,0,1,0,0
"V137186",0,0,0,1,0
"V081273",0,0,1,0,0
"V107205",0,0,1,0,0
"V079977",0,1,0,0,0
"V001924",1,0,0,0,0
"V104808",0,1,0,0,0
"V037420",0,1,0,0,0
"V103321",0,1,0,0,0
"V132945",0,0,1,0,0
"V077452",1,0,0,0,0
"V052757",0,0,0,0,1
"V063173",0,0,1,0,0
"V107761",0,0,1,0,0
"V132395",0,1,0,0,0
"V007994",0,1,0,0,0
"V124409",0,0,1,0,0
"V031492",0,0,0,1,0
"V043346",0,0,0,1,0
"V075224",0,0,1,0,0
"V063534",0,0,0,1,0
"V122964",0,1,0,0,0
"V045711",0,0,0,1,0
"V047438",0,0,0,1,0
"V023819",0,0,0,1,0
"V035677",0,0,0,1,0
"V004896",0,1,0,0,0
"V011829",0,1,0,0,0
"V022822",0,0,0,0,1
"V008283",0,0,0,1,0
"V027283",0,0,0,0,1
"V050761",0,0,0,1,0
"V031973",0,0,0,1,0
"V034046",0,0,0,0,1
"V091812",0,0,0,0,1
"V091847",0,0,0,1,0
"V065505",0,0,1,0,0
"V116485",1,0,0,0,0
"V052758",0,0,0,1,0
"V103167",1,0,0,0,0
"V079271",0,0,0,0,1
"V028289",1,0,0,0,0
"V117564",0,0,0,0,1
"V072868",1,0,0,0,0
"V120293",0,0,0,0,1
"V030330",0,0,0,0,1
"V139002",0,0,0,0,1
"V094898",0,0,1,0,0
"V121074",0,0,0,0,1
"V048036",0,0,0,0,1
"V032961",0,0,0,1,0
"V077070",0,0,0,0,1
"V032644",0,0,0,1,0
"V078391",0,0,1,0,0
"V042064",0,1,0,0,0
"V052346",0,0,0,1,0
"V043898",0,0,0,0,1
"V116588",0,0,0,0,1
"V130799",0,0,1,0,0
"V108863",0,0,0,0,1
"V056573",0,1,0,0,0
"V103103",0,0,1,0,0
"V019292",1,0,0,0,0
"V033672",0,0,0,1,0
"V051264",0,1,0,0,0
"V038610",0,0,1,0,0
"V102489",0,0,0,0,1
"V021583",1,0,0,0,0
"V066238",0,0,0,1,0
"V044461",1,0,0,0,0
"V103476",0,0,0,0,1
"V072178",0,0,1,0,0
"V019655",0,1,0,0,0
"V031756",0,0,1,0,0
"V084076",1,0,0,0,0
"V030164",0,0,1,0,0
"V053343",0,1,0,0,0
"V003618",0,1,0,0,0
"V039418",0,0,0,0,1
"V027568",0,0,0,1,0
"V140080",0,0,0,1,0
"V105611",0,0,1,0,0
"V094942",0,1,0,0,0
"V063175",0,0,0,1,0
"V076479",0,0,1,0,0
"V083752",0,0,1,0,0
"V075649",0,0,0,1,0
"V011118",0,0,0,1,0
"V075624",1,0,0,0,0
"V113580",0,0,0,1,0
"V117218",1,0,0,0,0
"V020385",1,0,0,0,0
"V127996",1,0,0,0,0
"V128270",0,0,1,0,0
"V105200",0,0,0,1,0
"V080752",0,0,0,0,1
"V083498",0,0,0,1,0
"V072304",0,0,1,0,0
"V042428",0,1,0,0,0
"V062580",0,1,0,0,0
"V129406",0,0,0,1,0
"V089670",1,0,0,0,0
"V100516",1,0,0,0,0
"V064377",0,0,0,1,0
"V131744",0,1,0,0,0
"V055204",0,0,1,0,0
"V069673",0,0,0,0,1
"V058869",0,0,1,0,0
"V109782",0,1,0,0,0
"V030020",0,1,0,0,0
"V135347",1,0,0,0,0
"V068186",1,0,0,0,0
"V130143",0,1,0,0,0
"V049651",0,0,0,1,0
"V026003",1,0,0,0,0
"V040229",0,0,0,1,0
"V030881",0,0,0,1,0
"V115433",0,0,0,0,1
"V120101",1,0,0,0,0
"V001757",0,0,0,1,0
"V101306",1,0,0,0,0
"V004952",0,0,0,0,1
"V101365",0,0,0,1,0
"V014600",0,0,1,0,0
"V048382",0,0,1,0,0
"V065261",1,0,0,0,0
"V034142",0,0,1,0,0
"V065390",0,0,0,1,0
"V033175",0,0,0,0,1
"V111704",0,0,0,1,0
"V117226",1,0,0,0,0
"V120186",1,0,0,0,0
"V043672",0,1,0,0,0
"V118564",1,0,0,0,0
"V032501",0,0,0,1,0
"V096935",0,1,0,0,0
"V034663",0,0,1,0,0
"V114433",0,0,0,1,0
"V072976",0,0,0,1,0
"V131321",1,0,0,0,0
"V107308",0,1,0,0,0
"V077992",0,0,0,0,1
"V027365",0,0,0,1,0
"V105429",1,0,0,0,0
"V138954",0,1,0,0,0
"V128032",1,0,0,0,0
"V013177",0,0,1,0,0
"V122028",0,1,0,0,0
"V126515",0,0,1,0,0
"V002307",0,0,0,1,0
"V139941",1,0,0,0,0
"V019190",0,0,0,0,1
"V014984",0,0,0,1,0
"V023774",0,0,1,0,0
"V067052",1,0,0,0,0
"V112854",1,0,0,0,0
"V042963",0,0,0,1,0
"V108924",0,0,0,1,0
"V043610",0,1,0,0,0
"V000013",0,1,0,0,0
"V056595",0,0,1,0,0
"V105083",0,0,0,1,0
"V079773",0,1,0,0,0
"V097020",0,0,1,0,0
"V008429",0,0,0,1,0
"V052573",1,0,0,0,0
"V134832",1,0,0,0,0
"V078458",0,0,0,0,1
"V073122",0,0,0,1,0
"V137293",0,0,0,0,1
"V027180",0,0,0,0,1
"V031165",0,0,0,0,1
"V061673",0,0,0,1,0
"V069330",0,0,0,0,1
"V081295",0,0,0,0,1
"V128454",0,0,0,0,1
"V088081",0,0,1,0,0
"V092209",0,0,1,0,0
"V113846",0,1,0,0,0
"V046466",0,0,1,0,0
"V062149",0,1,0,0,0
"V116105",1,0,0,0,0
"V072267",0,1,0,0,0
"V094382",0,1,0,0,0
"V025079",0,1,0,0,0
"V107178",1,0,0,0,0
"V082951",0,0,1,0,0
"V001777",0,0,0,1,0
"V012093",0,0,0,0,1
"V040628",0,0,0,0,1
"V094534",0,0,0,0,1
"V087546",0,1,0,0,0
"V073515",0,0,0,1,0
"V003185",0,0,0,0,1
"V057248",1,0,0,0,0
"V100397",0,0,1,0,0
"V067803",0,0,0,1,0
"V018716",1,0,0,0,0
"V083016",1,0,0,0,0
"V134702",0,0,0,0,1
"V003879",0,0,1,0,0
"V077607",0,0,1,0,0
"V004265",1,0,0,0,0
"V044307",0,0,1,0,0
"V006826",0,1,0,0,0
"V131938",0,0,0,1,0
"V034445",1,0,0,0,0
"V128607",0,1,0,0,0
"V094256",0,0,0,1,0
"V106156",0,1,0,0,0
"V089284",0,0,0,0,1
"V052916",1,0,0,0,0
"V087631",0,0,0,0,1
"V043883",0,0,0,0,1
"V009178",0,0,0,1,0
"V018533",0,1,0,0,0
"V024600",0,0,0,0,1
"V082095",0,0,1,0,0
"V018959",0,1,0,0,0
"V006369",0,0,0,0,1
"V010959",0,0,0,1,0
"V018589",0,0,0,0,1
"V067521",0,0,1,0,0
"V080014",0,0,1,0,0
"V015342",1,0,0,0,0
"V086287",0,1,0,0,0
"V060534",0,0,1,0,0
"V013171",0,1,0,0,0
"V002365",0,0,0,0,1
"V081973",0,0,1,0,0
"V128059",0,0,1,0,0
"V117510",0,0,1,0,0
"V049240",1,0,0,0,0
"V120829",0,0,0,1,0
"V107440",0,0,0,1,0
"V011262",0,1,0,0,0
"V016292",0,0,0,0,1
"V097509",1,0,0,0,0
"V121291",0,0,0,0,1
"V084813",0,1,0,0,0
"V034656",0,0,0,0,1
"V028428",0,1,0,0,0
"V107330",0,0,0,1,0
"V034446",0,0,1,0,0
"V046281",0,0,0,1,0
"V026761",0,0,0,1,0
"V135050",1,0,0,0,0
"V082853",0,0,0,0,1
"V066168",1,0,0,0,0
"V071987",1,0,0,0,0
"V138133",0,1,0,0,0
"V087175",1,0,0,0,0
"V094712",0,0,0,1,0
"V047302",0,1,0,0,0
"V097791",0,1,0,0,0
"V120806",0,0,0,0,1
"V069538",0,0,0,1,0
"V012548",0,0,1,0,0
"V015317",0,1,0,0,0
"V103668",0,0,0,1,0
"V085839",0,1,0,0,0
"V099447",0,0,1,0,0
"V062353",0,0,0,1,0
"V098005",0,0,0,0,1
"V008239",0,0,0,0,1
"V079143",0,0,0,1,0
"V101730",0,0,0,0,1
"V066911",0,0,0,0,1
"V041529",0,0,0,0,1
"V028910",0,1,0,0,0
"V044579",0,0,0,1,0
"V048411",0,0,0,1,0
"V093737",0,0,1,0,0
"V050865",0,0,0,0,1
"V120626",0,0,1,0,0
"V136734",0,0,1,0,0
"V035252",1,0,0,0,0
"V030484",0,0,0,1,0
"V026224",0,0,1,0,0
"V016255",0,0,0,0,1
"V118268",0,0,0,0,1
"V056735",1,0,0,0,0
"V058416",0,0,1,0,0
"V059763",0,1,0,0,0
"V128291",1,0,0,0,0
"V098961",0,0,1,0,0
"V111322",0,0,1,0,0
"V005571",0,1,0,0,0
"V116425",1,0,0,0,0
"V062693",0,0,1,0,0
"V045085",0,0,1,0,0
"V027354",0,0,0,1,0
"V098599",0,1,0,0,0
"V099149",0,0,1,0,0
"V041682",0,1,0,0,0
"V102716",0,0,0,0,1
"V118460",0,0,1,0,0
"V100709",0,0,0,0,1
"V091709",0,0,0,0,1
"V031346",0,0,0,0,1
"V066302",0,0,1,0,0
"V054366",0,0,0,1,0
"V127596",0,1,0,0,0
"V070378",0,0,0,0,1
"V129571",0,1,0,0,0
"V071264",0,1,0,0,0
"V111223",0,0,0,0,1
"V061818",0,0,0,1,0
"V106549",0,0,1,0,0
"V038542",0,0,1,0,0
"V041609",0,1,0,0,0
"V133806",0,1,0,0,0
"V069401",1,0,0,0,0
"V064130",0,0,0,1,0
"V097282",0,1,0,0,0
"V038280",0,0,1,0,0
"V083502",1,0,0,0,0
"V012205",0,1,0,0,0
"V127720",0,0,0,1,0
"V116540",0,0,0,0,1
"V053365",0,0,0,1,0
"V126607",0,1,0,0,0
"V063336",1,0,0,0,0
"V023914",0,0,0,1,0
"V136528",0,1,0,0,0
"V129919",0,1,0,0,0
"V007786",1,0,0,0,0
"V039702",1,0,0,0,0
"V101583",0,1,0,0,0
"V070695",0,0,0,0,1
"V015965",0,1,0,0,0
"V137169",0,0,1,0,0
"V075610",0,1,0,0,0
"V130528",0,0,0,1,0
"V089404",0,1,0,0,0
"V081520",0,0,1,0,0
"V047821",0,0,0,0,1
"V019327",0,0,0,0,1
"V004348",0,0,1,0,0
"V003453",0,0,0,1,0
"V052847",1,0,0,0,0
"V004712",0,0,0,0,1
"V086778",0,0,1,0,0
"V126443",0,0,0,1,0
"V013391",0,0,0,1,0
"V038684",0,1,0,0,0
"V124030",1,0,0,0,0
"V069687",0,0,0,0,1
"V137056",0,0,1,0,0
"V105397",0,0,1,0,0
"V074587",0,0,0,0,1
"V030458",0,0,0,1,0
"V136982",0,0,0,0,1
"V127277",0,0,0,0,1
"V136287",0,0,0,0,1
"V056060",0,0,1,0,0
"V073340",1,0,0,0,0
"V100657",1,0,0,0,0
"V091513",0,0,1,0,0
"V113118",0,0,0,0,1
"V010287",0,1,0,0,0
"V137908",0,1,0,0,0
"V030296",0,1,0,0,0
"V100154",0,0,1,0,0
"V028843",1,0,0,0,0
"V091899",0,0,0,1,0
"V069946",1,0,0,0,0
"V076575",0,0,1,0,0
"V081097",0,1,0,0,0
"V104430",0,0,0,1,0
"V114604",1,0,0,0,0
"V047625",1,0,0,0,0
"V029093",0,0,0,1,0
"V126265",0,0,1,0,0
"V042196",0,0,0,1,0
"V058152",0,1,0,0,0
"V034197",0,0,0,0,1
"V101617",0,0,1,0,0
"V008329",0,0,0,0,1
"V039254",1,0,0,0,0
"V010955",0,1,0,0,0
"V053716",0,0,0,0,1
"V061393",0,0,0,1,0
"V045359",0,0,0,1,0
"V010957",0,0,0,1,0
"V055247",0,0,0,0,1
"V128556",0,0,1,0,0
"V064457",0,0,0,1,0
"V108030",0,0,1,0,0
"V077579",0,0,0,1,0
"V093040",0,0,0,1,0
"V050650",1,0,0,0,0
"V119748",0,0,0,0,1
"V056039",0,1,0,0,0
"V074026",0,0,0,0,1
"V139974",0,0,0,0,1
"V055641",0,0,0,1,0
"V132362",1,0,0,0,0
"V132710",0,1,0,0,0
"V044736",0,0,0,1,0
"V139538",0,0,0,1,0
"V117359",0,0,0,1,0
"V071432",1,0,0,0,0
"V082783",0,0,1,0,0
"V113084",1,0,0,0,0
"V068974",0,0,0,1,0
"V136761",0,0,0,1,0
"V027802",0,0,0,1,0
"V027898",0,0,0,1,0
"V029859",0,0,0,0,1
"V127608",1,0,0,0,0
"V098778",0,0,0,1,0
"V111974",1,0,0,0,0
"V096196",0,0,0,0,1
"V044815",0,0,1,0,0
"V040025",1,0,0,0,0
"V082809",0,1,0,0,0
"V070498",0,0,0,1,0
"V046303",1,0,0,0,0
"V001945",1,0,0,0,0
"V011473",0,0,0,1,0
"V069944",1,0,0,0,0
"V073955",0,0,0,1,0
"V068953",0,0,0,1,0
"V046594",0,0,0,1,0
"V104723",0,0,1,0,0
"V014183",1,0,0,0,0
"V014073",1,0,0,0,0
"V123615",0,0,0,0,1
"V003862",0,0,0,1,0
"V011922",0,0,0,1,0
"V074092",0,0,1,0,0
"V099709",0,0,0,1,0
"V121151",0,1,0,0,0
"V079700",0,0,0,0,1
"V133920",0,0,0,1,0
"V131291",0,0,0,0,1
"V114834",0,0,0,1,0
"V078659",0,0,0,0,1
"V071760",1,0,0,0,0
"V092127",0,1,0,0,0
"V138129",0,0,0,0,1
"V135152",0,0,0,1,0
"V090137",0,1,0,0,0
"V045862",0,0,0,0,1
"V125206",0,1,0,0,0
"V045305",0,0,0,1,0
"V111635",0,0,0,1,0
"V056733",0,0,0,0,1
"V013158",0,0,0,0,1
"V072025",1,0,0,0,0
"V000799",1,0,0,0,0
"V022647",0,1,0,0,0
"V001989",0,0,0,0,1
"V018573",0,1,0,0,0
"V126238",0,0,1,0,0
"V031161",0,1,0,0,0
"V069782",0,0,0,0,1
"V116031",0,1,0,0,0
"V061358",0,0,0,0,1
"V029208",0,0,0,1,0
"V008997",0,0,0,1,0
"V051909",1,0,0,0,0
"V135740",0,0,1,0,0
"V077894",1,0,0,0,0
"V134915",0,0,0,0,1
"V108430",0,0,0,1,0
"V053676",1,0,0,0,0
"V049807",1,0,0,0,0
"V084837",0,0,0,1,0
"V116348",0,1,0,0,0
"V066493",0,0,0,1,0
"V070170",0,0,0,1,0
"V017100",1,0,0,0,0
"V057030",1,0,0,0,0
"V110993",0,0,1,0,0
"V041587",0,0,0,1,0
"V037228",0,0,0,0,1
"V044126",0,0,1,0,0
"V008163",0,0,0,0,1
"V139254",0,0,0,0,1
"V014608",0,1,0,0,0
"V044267",0,0,0,1,0
"V020147",1,0,0,0,0
"V096027",0,0,1,0,0
"V100577",0,1,0,0,0
"V002663",1,0,0,0,0
"V010291",0,0,1,0,0
"V096853",1,0,0,0,0
"V085795",0,0,0,0,1
"V068151",1,0,0,0,0
"V012982",0,0,0,1,0
"V024601",0,0,0,1,0
"V127885",1,0,0,0,0
"V127153",1,0,0,0,0
"V119431",1,0,0,0,0
"V139043",0,0,0,0,1
"V112109",1,0,0,0,0
"V130381",0,0,1,0,0
"V019715",0,0,0,0,1
"V119314",0,0,1,0,0
"V060882",0,0,0,1,0
"V023923",0,0,1,0,0
"V120621",0,0,0,0,1
"V018015",0,1,0,0,0
"V000921",0,1,0,0,0
"V054859",1,0,0,0,0
"V139344",0,0,1,0,0
"V072056",0,1,0,0,0
"V056488",0,0,0,0,1
"V076007",0,0,0,0,1
"V107527",0,0,0,0,1
"V139491",0,0,0,0,1
"V116009",0,0,1,0,0
"V092649",0,0,0,0,1
"V097434",0,0,1,0,0
"V020839",0,0,0,1,0
"V016290",1,0,0,0,0
"V098215",0,1,0,0,0
"V006375",0,1,0,0,0
"V083883",1,0,0,0,0
"V051242",0,0,1,0,0
"V035338",1,0,0,0,0
"V012524",0,1,0,0,0
"V068759",0,0,1,0,0
"V105421",0,0,0,1,0
"V018529",0,0,0,1,0
"V076738",0,0,0,0,1
"V012719",0,0,0,0,1
"V058254",0,0,0,0,1
"V125957",0,1,0,0,0
"V059413",0,0,0,0,1
"V136727",0,1,0,0,0
"V093906",0,0,0,0,1
"V056669",0,0,1,0,0
"V049735",0,0,0,0,1
"V035000",0,0,0,0,1
"V053160",1,0,0,0,0
"V099594",0,1,0,0,0
"V084957",1,0,0,0,0
"V013613",0,1,0,0,0
"V066393",1,0,0,0,0
"V007310",0,0,0,1,0
"V076321",1,0,0,0,0
"V071087",0,0,0,0,1
"V064054",0,0,1,0,0
"V020865",0,1,0,0,0
"V037807",0,0,0,1,0
"V047332",0,0,0,1,0
"V066536",0,1,0,0,0
"V131719",1,0,0,0,0
"V081994",0,0,0,1,0
"V091072",0,1,0,0,0
"V041760",0,0,0,0,1
"V007642",0,1,0,0,0
"V032755",0,0,1,0,0
"V036959",0,0,0,1,0
"V103018",1,0,0,0,0
"V112952",1,0,0,0,0
"V052156",0,1,0,0,0
"V116658",0,1,0,0,0
"V080546",0,0,0,1,0
"V105181",0,1,0,0,0
"V088016",0,0,0,0,1
"V122440",1,0,0,0,0
"V001844",0,0,0,1,0
"V017785",1,0,0,0,0
"V066803",0,0,1,0,0
"V016038",0,0,0,0,1
"V074336",0,0,0,1,0
"V036193",0,1,0,0,0
"V093920",0,0,0,0,1
"V012989",0,1,0,0,0
"V036092",0,0,1,0,0
"V024205",0,0,0,1,0
"V073063",0,0,0,0,1
"V039119",0,0,1,0,0
"V089424",0,0,1,0,0
"V111677",0,0,0,0,1
"V104567",0,0,0,0,1
"V098903",0,0,1,0,0
"V023824",1,0,0,0,0
"V060729",0,0,0,1,0
"V003011",0,0,1,0,0
"V062270",1,0,0,0,0
"V053858",0,0,1,0,0
"V082631",1,0,0,0,0
"V063833",0,0,1,0,0
"V025802",0,1,0,0,0
"V054225",0,0,1,0,0
"V103227",0,0,0,1,0
"V010911",0,1,0,0,0
"V038420",0,0,1,0,0
"V008107",0,1,0,0,0
"V060535",1,0,0,0,0
"V002649",0,0,0,0,1
"V068051",0,1,0,0,0
"V126727",1,0,0,0,0
"V046203",0,1,0,0,0
"V102328",0,0,0,0,1
"V004367",0,0,0,0,1
"V129311",1,0,0,0,0
"V055814",0,1,0,0,0
"V008016",0,0,0,1,0
"V016237",1,0,0,0,0
"V042101",1,0,0,0,0
"V072731",0,0,0,1,0
"V022058",0,0,0,0,1
"V102536",0,0,1,0,0
"V061338",0,1,0,0,0
"V135727",0,0,0,1,0
"V031974",0,0,1,0,0
"V040854",0,0,0,0,1
"V109940",0,0,0,1,0
"V072614",1,0,0,0,0
"V003138",0,1,0,0,0
"V072307",1,0,0,0,0
"V109994",0,0,0,1,0
"V095074",0,0,1,0,0
"V087370",0,0,1,0,0
"V017854",0,0,0,1,0
"V003352",0,0,0,0,1
"V060155",0,0,1,0,0
"V034021",0,0,1,0,0
"V111601",0,1,0,0,0
"V003639",0,0,0,0,1
"V052744",0,0,1,0,0
"V037280",0,0,1,0,0
"V008770",0,0,0,0,1
"V139886",0,0,0,0,1
"V083124",0,1,0,0,0
"V120664",0,0,0,0,1
"V044759",0,0,0,1,0
"V042274",0,0,1,0,0
"V009102",0,0,1,0,0
"V104741",0,1,0,0,0
"V008921",0,0,0,0,1
"V089950",0,0,1,0,0
"V002661",0,0,0,1,0
"V011553",0,0,1,0,0
"V076915",0,0,0,0,1
"V043219",0,0,0,0,1
"V128555",1,0,0,0,0
"V089027",0,0,0,0,1
"V033329",0,0,1,0,0
"V109716",0,0,1,0,0
"V082268",0,1,0,0,0
"V060870",0,1,0,0,0
"V134982",0,0,0,0,1
"V005270",0,1,0,0,0
"V089018",0,0,0,1,0
"V084299",0,0,0,0,1
"V123458",0,0,1,0,0
"V035412",0,0,1,0,0
"V113319",0,1,0,0,0
"V120894",0,0,0,1,0
"V103759",0,0,0,0,1
"V130177",0,0,0,0,1
"V015882",0,0,0,0,1
"V108655",0,1,0,0,0
"V084097",0,0,0,0,1
"V024429",0,0,0,0,1
"V128362",1,0,0,0,0
"V103778",1,0,0,0,0
"V074053",0,0,1,0,0
"V029098",0,0,0,0,1
"V046783",0,1,0,0,0
"V051464",0,0,0,0,1
"V053120",0,1,0,0,0
"V134731",0,1,0,0,0
"V022517",0,0,0,0,1
"V063276",0,1,0,0,0
"V055906",0,0,0,1,0
"V029089",0,0,1,0,0
"V019346",1,0,0,0,0
"V002850",0,0,0,0,1
"V040075",0,1,0,0,0
"V089501",0,0,1,0,0
"V080180",0,0,0,0,1
"V060108",0,0,1,0,0
"V118961",0,0,0,0,1
"V114912",0,0,0,1,0
"V081052",0,0,0,0,1
"V064226",0,0,0,0,1
"V086594",0,0,1,0,0
"V001907",0,0,1,0,0
"V049891",0,0,1,0,0
"V132038",0,0,0,1,0
"V054923",0,0,1,0,0
"V030405",0,0,1,0,0
"V108817",0,1,0,0,0
"V037684",0,0,0,1,0
"V101629",0,0,0,1,0
"V095136",0,0,0,0,1
"V117191",0,1,0,0,0
"V111619",1,0,0,0,0
"V019738",0,0,1,0,0
"V028907",0,0,0,1,0
"V036635",0,0,0,1,0
"V100603",0,1,0,0,0
"V118090",1,0,0,0,0
"V086015",0,0,1,0,0
"V031795",0,0,0,1,0
"V137188",0,1,0,0,0
"V127282",0,1,0,0,0
"V087941",0,0,0,1,0
"V026558",0,0,0,0,1
"V107261",1,0,0,0,0
"V063040",0,0,1,0,0
"V013722",0,1,0,0,0
"V025194",0,0,1,0,0
"V120168",0,0,1,0,0
"V068089",1,0,0,0,0
"V077318",0,0,1,0,0
"V136110",0,0,0,0,1
"V115510",0,1,0,0,0
"V023210",0,1,0,0,0
"V091342",1,0,0,0,0
"V119161",1,0,0,0,0
"V107529",0,0,1,0,0
"V004792",1,0,0,0,0
"V057102",1,0,0,0,0
"V136367",1,0,0,0,0
"V139040",0,0,1,0,0
"V087595",0,0,1,0,0
"V080389",1,0,0,0,0
"V122030",0,0,0,1,0
"V023147",0,0,1,0,0
"V098922",0,0,0,0,1
"V063927",0,0,0,0,1
"V101253",0,0,0,0,1
"V008456",0,0,0,0,1
"V093496",0,0,1,0,0
"V021182",0,1,0,0,0
"V082693",0,0,1,0,0
"V031485",0,1,0,0,0
"V077557",1,0,0,0,0
"V032720",0,0,0,0,1
"V006306",0,0,1,0,0
"V130681",1,0,0,0,0
"V108322",0,0,0,1,0
"V101443",0,0,1,0,0
"V102336",0,0,0,0,1
"V111643",0,1,0,0,0
"V099041",0,0,0,1,0
"V053047",0,0,0,0,1
"V139715",1,0,0,0,0
"V058032",1,0,0,0,0
"V068183",0,0,0,1,0
"V011119",0,0,0,1,0
"V125084",0,0,1,0,0
"V048379",1,0,0,0,0
"V035602",0,0,1,0,0
"V012570",0,0,1,0,0
"V089716",0,0,0,0,1
"V132958",0,0,0,0,1
"V023813",0,0,0,1,0
"V080470",0,0,0,1,0
"V028713",0,0,0,1,0
"V098158",1,0,0,0,0
"V035341",0,0,0,0,1
"V122484",0,0,0,1,0
"V043689",1,0,0,0,0
